config,target,metric,value
weighted+remat+spectral,fixture:int128-aarch64,run_min_s,0.000704
eregalloc-c0,fixture:int128-aarch64,compile_s,6.301
eregalloc-c0,fixture:int128-aarch64,obj_bytes,104184
eregalloc-c0,fixture:int128-aarch64,text_bytes,89969
eregalloc-c0,fixture:int128-aarch64,insns,21957
eregalloc-c0,fixture:int128-aarch64,ldr_sp,4284
eregalloc-c0,fixture:int128-aarch64,str_sp,4546
eregalloc-c0,fixture:int128-aarch64,ldp_sp,0
eregalloc-c0,fixture:int128-aarch64,stp_sp,0
eregalloc-c0,fixture:int128-aarch64,mov_imm,4231
eregalloc-c0,fixture:int128-aarch64,objects,1
eregalloc-c0,fixture:int128-aarch64,correct,1
eregalloc-c0,fixture:int128-aarch64,run_median_s,0.000736
eregalloc-c0,fixture:int128-aarch64,run_min_s,0.000708
eregalloc-c0+spectral,fixture:int128-aarch64,compile_s,6.304
eregalloc-c0+spectral,fixture:int128-aarch64,obj_bytes,104168
eregalloc-c0+spectral,fixture:int128-aarch64,text_bytes,89953
eregalloc-c0+spectral,fixture:int128-aarch64,insns,21953
eregalloc-c0+spectral,fixture:int128-aarch64,ldr_sp,4282
eregalloc-c0+spectral,fixture:int128-aarch64,str_sp,4543
eregalloc-c0+spectral,fixture:int128-aarch64,ldp_sp,0
eregalloc-c0+spectral,fixture:int128-aarch64,stp_sp,0
eregalloc-c0+spectral,fixture:int128-aarch64,mov_imm,4232
eregalloc-c0+spectral,fixture:int128-aarch64,objects,1
eregalloc-c0+spectral,fixture:int128-aarch64,correct,1
eregalloc-c0+spectral,fixture:int128-aarch64,run_median_s,0.000754
eregalloc-c0+spectral,fixture:int128-aarch64,run_min_s,0.000705
eregalloc-c2,fixture:int128-aarch64,compile_s,9.772
eregalloc-c2,fixture:int128-aarch64,obj_bytes,104152
eregalloc-c2,fixture:int128-aarch64,text_bytes,89937
eregalloc-c2,fixture:int128-aarch64,insns,21949
eregalloc-c2,fixture:int128-aarch64,ldr_sp,4258
eregalloc-c2,fixture:int128-aarch64,str_sp,4537
eregalloc-c2,fixture:int128-aarch64,ldp_sp,0
eregalloc-c2,fixture:int128-aarch64,stp_sp,0
eregalloc-c2,fixture:int128-aarch64,mov_imm,4263
eregalloc-c2,fixture:int128-aarch64,objects,1
eregalloc-c2,fixture:int128-aarch64,correct,1
eregalloc-c2,fixture:int128-aarch64,run_median_s,0.00073
eregalloc-c2,fixture:int128-aarch64,run_min_s,0.000698
eregalloc-c2+spectral,fixture:int128-aarch64,compile_s,9.788
eregalloc-c2+spectral,fixture:int128-aarch64,obj_bytes,104136
eregalloc-c2+spectral,fixture:int128-aarch64,text_bytes,89921
eregalloc-c2+spectral,fixture:int128-aarch64,insns,21945
eregalloc-c2+spectral,fixture:int128-aarch64,ldr_sp,4256
eregalloc-c2+spectral,fixture:int128-aarch64,str_sp,4534
eregalloc-c2+spectral,fixture:int128-aarch64,ldp_sp,0
eregalloc-c2+spectral,fixture:int128-aarch64,stp_sp,0
eregalloc-c2+spectral,fixture:int128-aarch64,mov_imm,4264
eregalloc-c2+spectral,fixture:int128-aarch64,objects,1
eregalloc-c2+spectral,fixture:int128-aarch64,correct,1
eregalloc-c2+spectral,fixture:int128-aarch64,run_median_s,0.000683
eregalloc-c2+spectral,fixture:int128-aarch64,run_min_s,0.000656
baseline,fixture:hashmap-aarch64,compile_s,8.201
baseline,fixture:hashmap-aarch64,obj_bytes,147512
baseline,fixture:hashmap-aarch64,text_bytes,132321
baseline,fixture:hashmap-aarch64,insns,32976
baseline,fixture:hashmap-aarch64,ldr_sp,6960
baseline,fixture:hashmap-aarch64,str_sp,6227
baseline,fixture:hashmap-aarch64,ldp_sp,0
baseline,fixture:hashmap-aarch64,stp_sp,0
baseline,fixture:hashmap-aarch64,mov_imm,6599
baseline,fixture:hashmap-aarch64,objects,1
baseline,fixture:hashmap-aarch64,correct,1
baseline,fixture:hashmap-aarch64,run_median_s,0.000825
baseline,fixture:hashmap-aarch64,run_min_s,0.000785
weighted,fixture:hashmap-aarch64,compile_s,8.388
weighted,fixture:hashmap-aarch64,obj_bytes,159376
weighted,fixture:hashmap-aarch64,text_bytes,144185
weighted,fixture:hashmap-aarch64,insns,35942
weighted,fixture:hashmap-aarch64,ldr_sp,8234
weighted,fixture:hashmap-aarch64,str_sp,7917
weighted,fixture:hashmap-aarch64,ldp_sp,0
weighted,fixture:hashmap-aarch64,stp_sp,0
weighted,fixture:hashmap-aarch64,mov_imm,6599
weighted,fixture:hashmap-aarch64,objects,1
weighted,fixture:hashmap-aarch64,correct,1
weighted,fixture:hashmap-aarch64,run_median_s,0.000781
weighted,fixture:hashmap-aarch64,run_min_s,0.00076
weighted+remat,fixture:hashmap-aarch64,compile_s,8.418
weighted+remat,fixture:hashmap-aarch64,obj_bytes,174152
weighted+remat,fixture:hashmap-aarch64,text_bytes,158965
weighted+remat,fixture:hashmap-aarch64,insns,39637
weighted+remat,fixture:hashmap-aarch64,ldr_sp,7239
weighted+remat,fixture:hashmap-aarch64,str_sp,9687
weighted+remat,fixture:hashmap-aarch64,ldp_sp,0
weighted+remat,fixture:hashmap-aarch64,stp_sp,0
weighted+remat,fixture:hashmap-aarch64,mov_imm,9517
weighted+remat,fixture:hashmap-aarch64,objects,1
weighted+remat,fixture:hashmap-aarch64,correct,1
weighted+remat,fixture:hashmap-aarch64,run_median_s,0.000746
weighted+remat,fixture:hashmap-aarch64,run_min_s,0.00072
weighted+remat+spectral,fixture:hashmap-aarch64,compile_s,8.293
weighted+remat+spectral,fixture:hashmap-aarch64,obj_bytes,173240
weighted+remat+spectral,fixture:hashmap-aarch64,text_bytes,158049
weighted+remat+spectral,fixture:hashmap-aarch64,insns,39408
weighted+remat+spectral,fixture:hashmap-aarch64,ldr_sp,7182
weighted+remat+spectral,fixture:hashmap-aarch64,str_sp,9554
weighted+remat+spectral,fixture:hashmap-aarch64,ldp_sp,0
weighted+remat+spectral,fixture:hashmap-aarch64,stp_sp,0
weighted+remat+spectral,fixture:hashmap-aarch64,mov_imm,9478
weighted+remat+spectral,fixture:hashmap-aarch64,objects,1
weighted+remat+spectral,fixture:hashmap-aarch64,correct,1
weighted+remat+spectral,fixture:hashmap-aarch64,run_median_s,0.000771
weighted+remat+spectral,fixture:hashmap-aarch64,run_min_s,0.000727
eregalloc-c0,fixture:hashmap-aarch64,compile_s,9.104
eregalloc-c0,fixture:hashmap-aarch64,obj_bytes,147632
eregalloc-c0,fixture:hashmap-aarch64,text_bytes,132441
eregalloc-c0,fixture:hashmap-aarch64,insns,33006
eregalloc-c0,fixture:hashmap-aarch64,ldr_sp,6640
eregalloc-c0,fixture:hashmap-aarch64,str_sp,6355
eregalloc-c0,fixture:hashmap-aarch64,ldp_sp,0
eregalloc-c0,fixture:hashmap-aarch64,stp_sp,0
eregalloc-c0,fixture:hashmap-aarch64,mov_imm,6817
eregalloc-c0,fixture:hashmap-aarch64,objects,1
eregalloc-c0,fixture:hashmap-aarch64,correct,1
eregalloc-c0,fixture:hashmap-aarch64,run_median_s,0.000801
eregalloc-c0,fixture:hashmap-aarch64,run_min_s,0.000779
eregalloc-c0+spectral,fixture:hashmap-aarch64,compile_s,9.269
eregalloc-c0+spectral,fixture:hashmap-aarch64,obj_bytes,147616
eregalloc-c0+spectral,fixture:hashmap-aarch64,text_bytes,132429
eregalloc-c0+spectral,fixture:hashmap-aarch64,insns,33003
eregalloc-c0+spectral,fixture:hashmap-aarch64,ldr_sp,6631
eregalloc-c0+spectral,fixture:hashmap-aarch64,str_sp,6349
eregalloc-c0+spectral,fixture:hashmap-aarch64,ldp_sp,0
eregalloc-c0+spectral,fixture:hashmap-aarch64,stp_sp,0
eregalloc-c0+spectral,fixture:hashmap-aarch64,mov_imm,6829
eregalloc-c0+spectral,fixture:hashmap-aarch64,objects,1
eregalloc-c0+spectral,fixture:hashmap-aarch64,correct,1
eregalloc-c0+spectral,fixture:hashmap-aarch64,run_median_s,0.000779
eregalloc-c0+spectral,fixture:hashmap-aarch64,run_min_s,0.000741
eregalloc-c2,fixture:hashmap-aarch64,compile_s,16.806
eregalloc-c2,fixture:hashmap-aarch64,obj_bytes,147536
eregalloc-c2,fixture:hashmap-aarch64,text_bytes,132345
eregalloc-c2,fixture:hashmap-aarch64,insns,32982
eregalloc-c2,fixture:hashmap-aarch64,ldr_sp,6633
eregalloc-c2,fixture:hashmap-aarch64,str_sp,6348
eregalloc-c2,fixture:hashmap-aarch64,ldp_sp,0
eregalloc-c2,fixture:hashmap-aarch64,stp_sp,0
eregalloc-c2,fixture:hashmap-aarch64,mov_imm,6811
eregalloc-c2,fixture:hashmap-aarch64,objects,1
eregalloc-c2,fixture:hashmap-aarch64,correct,1
eregalloc-c2,fixture:hashmap-aarch64,run_median_s,0.000773
eregalloc-c2,fixture:hashmap-aarch64,run_min_s,0.000744
eregalloc-c2+spectral,fixture:hashmap-aarch64,compile_s,16.602
eregalloc-c2+spectral,fixture:hashmap-aarch64,obj_bytes,147520
eregalloc-c2+spectral,fixture:hashmap-aarch64,text_bytes,132333
eregalloc-c2+spectral,fixture:hashmap-aarch64,insns,32979
eregalloc-c2+spectral,fixture:hashmap-aarch64,ldr_sp,6624
eregalloc-c2+spectral,fixture:hashmap-aarch64,str_sp,6342
eregalloc-c2+spectral,fixture:hashmap-aarch64,ldp_sp,0
eregalloc-c2+spectral,fixture:hashmap-aarch64,stp_sp,0
eregalloc-c2+spectral,fixture:hashmap-aarch64,mov_imm,6823
eregalloc-c2+spectral,fixture:hashmap-aarch64,objects,1
eregalloc-c2+spectral,fixture:hashmap-aarch64,correct,1
eregalloc-c2+spectral,fixture:hashmap-aarch64,run_median_s,0.000817
eregalloc-c2+spectral,fixture:hashmap-aarch64,run_min_s,0.000765
baseline,fixture:itoa-aarch64,compile_s,1.285
baseline,fixture:itoa-aarch64,obj_bytes,22872
baseline,fixture:itoa-aarch64,text_bytes,19071
baseline,fixture:itoa-aarch64,insns,4653
baseline,fixture:itoa-aarch64,ldr_sp,1018
baseline,fixture:itoa-aarch64,str_sp,700
baseline,fixture:itoa-aarch64,ldp_sp,0
baseline,fixture:itoa-aarch64,stp_sp,0
baseline,fixture:itoa-aarch64,mov_imm,700
baseline,fixture:itoa-aarch64,objects,1
baseline,fixture:itoa-aarch64,correct,1
baseline,fixture:itoa-aarch64,run_median_s,0.000708
baseline,fixture:itoa-aarch64,run_min_s,0.000656
weighted,fixture:itoa-aarch64,compile_s,1.312
weighted,fixture:itoa-aarch64,obj_bytes,23080
weighted,fixture:itoa-aarch64,text_bytes,19279
weighted,fixture:itoa-aarch64,insns,4705
weighted,fixture:itoa-aarch64,ldr_sp,1038
weighted,fixture:itoa-aarch64,str_sp,732
weighted,fixture:itoa-aarch64,ldp_sp,0
weighted,fixture:itoa-aarch64,stp_sp,0
weighted,fixture:itoa-aarch64,mov_imm,700
weighted,fixture:itoa-aarch64,objects,1
weighted,fixture:itoa-aarch64,correct,1
weighted,fixture:itoa-aarch64,run_median_s,0.000718
weighted,fixture:itoa-aarch64,run_min_s,0.000688
weighted+remat,fixture:itoa-aarch64,compile_s,1.295
weighted+remat,fixture:itoa-aarch64,obj_bytes,23144
weighted+remat,fixture:itoa-aarch64,text_bytes,19339
weighted+remat,fixture:itoa-aarch64,insns,4720
weighted+remat,fixture:itoa-aarch64,ldr_sp,922
weighted+remat,fixture:itoa-aarch64,str_sp,740
weighted+remat,fixture:itoa-aarch64,ldp_sp,0
weighted+remat,fixture:itoa-aarch64,stp_sp,0
weighted+remat,fixture:itoa-aarch64,mov_imm,823
weighted+remat,fixture:itoa-aarch64,objects,1
weighted+remat,fixture:itoa-aarch64,correct,1
weighted+remat,fixture:itoa-aarch64,run_median_s,0.000702
weighted+remat,fixture:itoa-aarch64,run_min_s,0.000669
weighted+remat+spectral,fixture:itoa-aarch64,compile_s,1.297
weighted+remat+spectral,fixture:itoa-aarch64,obj_bytes,23144
weighted+remat+spectral,fixture:itoa-aarch64,text_bytes,19339
weighted+remat+spectral,fixture:itoa-aarch64,insns,4720
weighted+remat+spectral,fixture:itoa-aarch64,ldr_sp,922
weighted+remat+spectral,fixture:itoa-aarch64,str_sp,740
weighted+remat+spectral,fixture:itoa-aarch64,ldp_sp,0
weighted+remat+spectral,fixture:itoa-aarch64,stp_sp,0
weighted+remat+spectral,fixture:itoa-aarch64,mov_imm,823
weighted+remat+spectral,fixture:itoa-aarch64,objects,1
weighted+remat+spectral,fixture:itoa-aarch64,correct,1
weighted+remat+spectral,fixture:itoa-aarch64,run_median_s,0.000706
weighted+remat+spectral,fixture:itoa-aarch64,run_min_s,0.000664
eregalloc-c0,fixture:itoa-aarch64,compile_s,1.331
eregalloc-c0,fixture:itoa-aarch64,obj_bytes,22888
eregalloc-c0,fixture:itoa-aarch64,text_bytes,19083
eregalloc-c0,fixture:itoa-aarch64,insns,4656
eregalloc-c0,fixture:itoa-aarch64,ldr_sp,927
eregalloc-c0,fixture:itoa-aarch64,str_sp,694
eregalloc-c0,fixture:itoa-aarch64,ldp_sp,0
eregalloc-c0,fixture:itoa-aarch64,stp_sp,0
eregalloc-c0,fixture:itoa-aarch64,mov_imm,792
eregalloc-c0,fixture:itoa-aarch64,objects,1
eregalloc-c0,fixture:itoa-aarch64,correct,1
eregalloc-c0,fixture:itoa-aarch64,run_median_s,0.000891
eregalloc-c0,fixture:itoa-aarch64,run_min_s,0.000862
eregalloc-c0+spectral,fixture:itoa-aarch64,compile_s,1.359
eregalloc-c0+spectral,fixture:itoa-aarch64,obj_bytes,22888
eregalloc-c0+spectral,fixture:itoa-aarch64,text_bytes,19083
eregalloc-c0+spectral,fixture:itoa-aarch64,insns,4656
eregalloc-c0+spectral,fixture:itoa-aarch64,ldr_sp,927
eregalloc-c0+spectral,fixture:itoa-aarch64,str_sp,694
eregalloc-c0+spectral,fixture:itoa-aarch64,ldp_sp,0
eregalloc-c0+spectral,fixture:itoa-aarch64,stp_sp,0
eregalloc-c0+spectral,fixture:itoa-aarch64,mov_imm,792
eregalloc-c0+spectral,fixture:itoa-aarch64,objects,1
eregalloc-c0+spectral,fixture:itoa-aarch64,correct,1
eregalloc-c0+spectral,fixture:itoa-aarch64,run_median_s,0.000541
eregalloc-c0+spectral,fixture:itoa-aarch64,run_min_s,0.000516
eregalloc-c2,fixture:itoa-aarch64,compile_s,1.772
eregalloc-c2,fixture:itoa-aarch64,obj_bytes,22824
eregalloc-c2,fixture:itoa-aarch64,text_bytes,19019
eregalloc-c2,fixture:itoa-aarch64,insns,4640
eregalloc-c2,fixture:itoa-aarch64,ldr_sp,927
eregalloc-c2,fixture:itoa-aarch64,str_sp,694
eregalloc-c2,fixture:itoa-aarch64,ldp_sp,0
eregalloc-c2,fixture:itoa-aarch64,stp_sp,0
eregalloc-c2,fixture:itoa-aarch64,mov_imm,784
eregalloc-c2,fixture:itoa-aarch64,objects,1
eregalloc-c2,fixture:itoa-aarch64,correct,1
eregalloc-c2,fixture:itoa-aarch64,run_median_s,0.00096
eregalloc-c2,fixture:itoa-aarch64,run_min_s,0.000712
eregalloc-c2+spectral,fixture:itoa-aarch64,compile_s,1.763
eregalloc-c2+spectral,fixture:itoa-aarch64,obj_bytes,22824
eregalloc-c2+spectral,fixture:itoa-aarch64,text_bytes,19019
eregalloc-c2+spectral,fixture:itoa-aarch64,insns,4640
eregalloc-c2+spectral,fixture:itoa-aarch64,ldr_sp,927
eregalloc-c2+spectral,fixture:itoa-aarch64,str_sp,694
eregalloc-c2+spectral,fixture:itoa-aarch64,ldp_sp,0
eregalloc-c2+spectral,fixture:itoa-aarch64,stp_sp,0
eregalloc-c2+spectral,fixture:itoa-aarch64,mov_imm,784
eregalloc-c2+spectral,fixture:itoa-aarch64,objects,1
eregalloc-c2+spectral,fixture:itoa-aarch64,correct,1
eregalloc-c2+spectral,fixture:itoa-aarch64,run_median_s,0.000678
eregalloc-c2+spectral,fixture:itoa-aarch64,run_min_s,0.000617
baseline,fixture:oc-course,compile_s,0.132
baseline,fixture:oc-course,obj_bytes,1992
baseline,fixture:oc-course,text_bytes,559
baseline,fixture:oc-course,insns,137
baseline,fixture:oc-course,ldr_sp,25
baseline,fixture:oc-course,str_sp,22
baseline,fixture:oc-course,ldp_sp,0
baseline,fixture:oc-course,stp_sp,0
baseline,fixture:oc-course,mov_imm,14
baseline,fixture:oc-course,objects,1
baseline,fixture:oc-course,correct,1
baseline,fixture:oc-course,run_median_s,0.000666
baseline,fixture:oc-course,run_min_s,0.00062
weighted,fixture:oc-course,compile_s,0.142
weighted,fixture:oc-course,obj_bytes,2040
weighted,fixture:oc-course,text_bytes,603
weighted,fixture:oc-course,insns,148
weighted,fixture:oc-course,ldr_sp,30
weighted,fixture:oc-course,str_sp,28
weighted,fixture:oc-course,ldp_sp,0
weighted,fixture:oc-course,stp_sp,0
weighted,fixture:oc-course,mov_imm,14
weighted,fixture:oc-course,objects,1
weighted,fixture:oc-course,correct,1
weighted,fixture:oc-course,run_median_s,0.000652
weighted,fixture:oc-course,run_min_s,0.000612
weighted+remat,fixture:oc-course,compile_s,0.13
weighted+remat,fixture:oc-course,obj_bytes,2040
weighted+remat,fixture:oc-course,text_bytes,603
weighted+remat,fixture:oc-course,insns,148
weighted+remat,fixture:oc-course,ldr_sp,25
weighted+remat,fixture:oc-course,str_sp,28
weighted+remat,fixture:oc-course,ldp_sp,0
weighted+remat,fixture:oc-course,stp_sp,0
weighted+remat,fixture:oc-course,mov_imm,19
weighted+remat,fixture:oc-course,objects,1
weighted+remat,fixture:oc-course,correct,1
weighted+remat,fixture:oc-course,run_median_s,0.000633
weighted+remat,fixture:oc-course,run_min_s,0.000606
weighted+remat+spectral,fixture:oc-course,compile_s,0.131
weighted+remat+spectral,fixture:oc-course,obj_bytes,2040
weighted+remat+spectral,fixture:oc-course,text_bytes,607
weighted+remat+spectral,fixture:oc-course,insns,149
weighted+remat+spectral,fixture:oc-course,ldr_sp,26
weighted+remat+spectral,fixture:oc-course,str_sp,28
weighted+remat+spectral,fixture:oc-course,ldp_sp,0
weighted+remat+spectral,fixture:oc-course,stp_sp,0
weighted+remat+spectral,fixture:oc-course,mov_imm,19
weighted+remat+spectral,fixture:oc-course,objects,1
weighted+remat+spectral,fixture:oc-course,correct,1
weighted+remat+spectral,fixture:oc-course,run_median_s,0.00076
weighted+remat+spectral,fixture:oc-course,run_min_s,0.000734
eregalloc-c0,fixture:oc-course,compile_s,0.145
eregalloc-c0,fixture:oc-course,obj_bytes,2000
eregalloc-c0,fixture:oc-course,text_bytes,563
eregalloc-c0,fixture:oc-course,insns,138
eregalloc-c0,fixture:oc-course,ldr_sp,25
eregalloc-c0,fixture:oc-course,str_sp,23
eregalloc-c0,fixture:oc-course,ldp_sp,0
eregalloc-c0,fixture:oc-course,stp_sp,0
eregalloc-c0,fixture:oc-course,mov_imm,14
eregalloc-c0,fixture:oc-course,objects,1
eregalloc-c0,fixture:oc-course,correct,1
eregalloc-c0,fixture:oc-course,run_median_s,0.000941
eregalloc-c0,fixture:oc-course,run_min_s,0.000693
eregalloc-c0+spectral,fixture:oc-course,compile_s,0.155
eregalloc-c0+spectral,fixture:oc-course,obj_bytes,2000
eregalloc-c0+spectral,fixture:oc-course,text_bytes,563
eregalloc-c0+spectral,fixture:oc-course,insns,138
eregalloc-c0+spectral,fixture:oc-course,ldr_sp,25
eregalloc-c0+spectral,fixture:oc-course,str_sp,23
eregalloc-c0+spectral,fixture:oc-course,ldp_sp,0
eregalloc-c0+spectral,fixture:oc-course,stp_sp,0
eregalloc-c0+spectral,fixture:oc-course,mov_imm,14
eregalloc-c0+spectral,fixture:oc-course,objects,1
eregalloc-c0+spectral,fixture:oc-course,correct,1
eregalloc-c0+spectral,fixture:oc-course,run_median_s,0.000726
eregalloc-c0+spectral,fixture:oc-course,run_min_s,0.00069
eregalloc-c2,fixture:oc-course,compile_s,0.152
eregalloc-c2,fixture:oc-course,obj_bytes,2000
eregalloc-c2,fixture:oc-course,text_bytes,563
eregalloc-c2,fixture:oc-course,insns,138
eregalloc-c2,fixture:oc-course,ldr_sp,25
eregalloc-c2,fixture:oc-course,str_sp,23
eregalloc-c2,fixture:oc-course,ldp_sp,0
eregalloc-c2,fixture:oc-course,stp_sp,0
eregalloc-c2,fixture:oc-course,mov_imm,14
eregalloc-c2,fixture:oc-course,objects,1
eregalloc-c2,fixture:oc-course,correct,1
eregalloc-c2,fixture:oc-course,run_median_s,0.000651
eregalloc-c2,fixture:oc-course,run_min_s,0.000614
eregalloc-c2+spectral,fixture:oc-course,compile_s,0.154
eregalloc-c2+spectral,fixture:oc-course,obj_bytes,2000
eregalloc-c2+spectral,fixture:oc-course,text_bytes,563
eregalloc-c2+spectral,fixture:oc-course,insns,138
eregalloc-c2+spectral,fixture:oc-course,ldr_sp,25
eregalloc-c2+spectral,fixture:oc-course,str_sp,23
eregalloc-c2+spectral,fixture:oc-course,ldp_sp,0
eregalloc-c2+spectral,fixture:oc-course,stp_sp,0
eregalloc-c2+spectral,fixture:oc-course,mov_imm,14
eregalloc-c2+spectral,fixture:oc-course,objects,1
eregalloc-c2+spectral,fixture:oc-course,correct,1
eregalloc-c2+spectral,fixture:oc-course,run_median_s,0.000712
eregalloc-c2+spectral,fixture:oc-course,run_min_s,0.000686
baseline,fixture:stdin-aarch64,compile_s,8.134
baseline,fixture:stdin-aarch64,obj_bytes,52592
baseline,fixture:stdin-aarch64,text_bytes,45428
baseline,fixture:stdin-aarch64,insns,11192
baseline,fixture:stdin-aarch64,ldr_sp,1981
baseline,fixture:stdin-aarch64,str_sp,1785
baseline,fixture:stdin-aarch64,ldp_sp,0
baseline,fixture:stdin-aarch64,stp_sp,0
baseline,fixture:stdin-aarch64,mov_imm,2623
baseline,fixture:stdin-aarch64,objects,1
baseline,fixture:stdin-aarch64,correct,1
baseline,fixture:stdin-aarch64,run_median_s,0.000755
baseline,fixture:stdin-aarch64,run_min_s,0.000709
weighted,fixture:stdin-aarch64,compile_s,8.177
weighted,fixture:stdin-aarch64,obj_bytes,62984
weighted,fixture:stdin-aarch64,text_bytes,55820
weighted,fixture:stdin-aarch64,insns,13790
weighted,fixture:stdin-aarch64,ldr_sp,3207
weighted,fixture:stdin-aarch64,str_sp,3155
weighted,fixture:stdin-aarch64,ldp_sp,0
weighted,fixture:stdin-aarch64,stp_sp,0
weighted,fixture:stdin-aarch64,mov_imm,2623
weighted,fixture:stdin-aarch64,objects,1
weighted,fixture:stdin-aarch64,correct,1
weighted,fixture:stdin-aarch64,run_median_s,0.000726
weighted,fixture:stdin-aarch64,run_min_s,0.000685
weighted+remat,fixture:stdin-aarch64,compile_s,8.165
weighted+remat,fixture:stdin-aarch64,obj_bytes,65168
weighted+remat,fixture:stdin-aarch64,text_bytes,58004
weighted+remat,fixture:stdin-aarch64,insns,14336
weighted+remat,fixture:stdin-aarch64,ldr_sp,2806
weighted+remat,fixture:stdin-aarch64,str_sp,3394
weighted+remat,fixture:stdin-aarch64,ldp_sp,0
weighted+remat,fixture:stdin-aarch64,stp_sp,0
weighted+remat,fixture:stdin-aarch64,mov_imm,3329
weighted+remat,fixture:stdin-aarch64,objects,1
weighted+remat,fixture:stdin-aarch64,correct,1
weighted+remat,fixture:stdin-aarch64,run_median_s,0.000763
weighted+remat,fixture:stdin-aarch64,run_min_s,0.000719
weighted+remat+spectral,fixture:stdin-aarch64,compile_s,8.314
weighted+remat+spectral,fixture:stdin-aarch64,obj_bytes,66224
weighted+remat+spectral,fixture:stdin-aarch64,text_bytes,59064
weighted+remat+spectral,fixture:stdin-aarch64,insns,14601
weighted+remat+spectral,fixture:stdin-aarch64,ldr_sp,2959
weighted+remat+spectral,fixture:stdin-aarch64,str_sp,3501
weighted+remat+spectral,fixture:stdin-aarch64,ldp_sp,0
weighted+remat+spectral,fixture:stdin-aarch64,stp_sp,0
weighted+remat+spectral,fixture:stdin-aarch64,mov_imm,3334
weighted+remat+spectral,fixture:stdin-aarch64,objects,1
weighted+remat+spectral,fixture:stdin-aarch64,correct,1
weighted+remat+spectral,fixture:stdin-aarch64,run_median_s,0.000763
weighted+remat+spectral,fixture:stdin-aarch64,run_min_s,0.000721
eregalloc-c0,fixture:stdin-aarch64,compile_s,8.288
eregalloc-c0,fixture:stdin-aarch64,obj_bytes,53200
eregalloc-c0,fixture:stdin-aarch64,text_bytes,46040
eregalloc-c0,fixture:stdin-aarch64,insns,11345
eregalloc-c0,fixture:stdin-aarch64,ldr_sp,1967
eregalloc-c0,fixture:stdin-aarch64,str_sp,1866
eregalloc-c0,fixture:stdin-aarch64,ldp_sp,0
eregalloc-c0,fixture:stdin-aarch64,stp_sp,0
eregalloc-c0,fixture:stdin-aarch64,mov_imm,2704
eregalloc-c0,fixture:stdin-aarch64,objects,1
eregalloc-c0,fixture:stdin-aarch64,correct,1
eregalloc-c0,fixture:stdin-aarch64,run_median_s,0.000736
eregalloc-c0,fixture:stdin-aarch64,run_min_s,0.000685
eregalloc-c0+spectral,fixture:stdin-aarch64,compile_s,8.278
eregalloc-c0+spectral,fixture:stdin-aarch64,obj_bytes,52752
eregalloc-c0+spectral,fixture:stdin-aarch64,text_bytes,45588
eregalloc-c0+spectral,fixture:stdin-aarch64,insns,11232
eregalloc-c0+spectral,fixture:stdin-aarch64,ldr_sp,1964
eregalloc-c0+spectral,fixture:stdin-aarch64,str_sp,1807
eregalloc-c0+spectral,fixture:stdin-aarch64,ldp_sp,0
eregalloc-c0+spectral,fixture:stdin-aarch64,stp_sp,0
eregalloc-c0+spectral,fixture:stdin-aarch64,mov_imm,2654
eregalloc-c0+spectral,fixture:stdin-aarch64,objects,1
eregalloc-c0+spectral,fixture:stdin-aarch64,correct,1
eregalloc-c0+spectral,fixture:stdin-aarch64,run_median_s,0.000748
eregalloc-c0+spectral,fixture:stdin-aarch64,run_min_s,0.0007
eregalloc-c2,fixture:stdin-aarch64,compile_s,9.301
eregalloc-c2,fixture:stdin-aarch64,obj_bytes,53152
eregalloc-c2,fixture:stdin-aarch64,text_bytes,45992
eregalloc-c2,fixture:stdin-aarch64,insns,11333
eregalloc-c2,fixture:stdin-aarch64,ldr_sp,1966
eregalloc-c2,fixture:stdin-aarch64,str_sp,1865
eregalloc-c2,fixture:stdin-aarch64,ldp_sp,0
eregalloc-c2,fixture:stdin-aarch64,stp_sp,0
eregalloc-c2,fixture:stdin-aarch64,mov_imm,2699
eregalloc-c2,fixture:stdin-aarch64,objects,1
eregalloc-c2,fixture:stdin-aarch64,correct,1
eregalloc-c2,fixture:stdin-aarch64,run_median_s,0.00078
eregalloc-c2,fixture:stdin-aarch64,run_min_s,0.00073
eregalloc-c2+spectral,fixture:stdin-aarch64,compile_s,9.273
eregalloc-c2+spectral,fixture:stdin-aarch64,obj_bytes,52712
eregalloc-c2+spectral,fixture:stdin-aarch64,text_bytes,45548
eregalloc-c2+spectral,fixture:stdin-aarch64,insns,11222
eregalloc-c2+spectral,fixture:stdin-aarch64,ldr_sp,1963
eregalloc-c2+spectral,fixture:stdin-aarch64,str_sp,1806
eregalloc-c2+spectral,fixture:stdin-aarch64,ldp_sp,0
eregalloc-c2+spectral,fixture:stdin-aarch64,stp_sp,0
eregalloc-c2+spectral,fixture:stdin-aarch64,mov_imm,2650
eregalloc-c2+spectral,fixture:stdin-aarch64,objects,1
eregalloc-c2+spectral,fixture:stdin-aarch64,correct,1
eregalloc-c2+spectral,fixture:stdin-aarch64,run_median_s,0.000984
eregalloc-c2+spectral,fixture:stdin-aarch64,run_min_s,0.000801
baseline,fixture:sudoku-aarch64,compile_s,1.283
baseline,fixture:sudoku-aarch64,obj_bytes,14408
baseline,fixture:sudoku-aarch64,text_bytes,12472
baseline,fixture:sudoku-aarch64,insns,3094
